x,y,z,color
0.3761070930737316, 1.2053893445263795, 0.03657757969974945, 1
0.4041239933537545, 1.3025947713705333, 0.07791108097483662, 0
0.40048835522908927, 1.3575477379898817, 0.08010029415261513, 0
0.48305443977500107, 1.4345393131636959, 0.019498057050228938, 0
0.5337379279338547, 1.3515138069796864, -0.03393030340804053, 0
0.443024191265566, 1.2980894179071594, -0.07624024650415817, 0
0.46810760479577407, 1.3957253483708576, -0.003752286697284668, 0
0.48713132605776616, 1.3672203468132795, 0.09164792958016987, 0
0.47432139019591474, 1.462432675120901, 0.0070510789452366135, 0
0.45776776099121164, 1.5065108518947634, 0.01866852742796425, -1
0.5335295632791155, 1.5780020507276094, 0.04590828250524796, 0
0.5154198085948247, 1.4825495802068158, -0.046265260682036194, 0
0.611605601208822, 1.4356391791304168, -0.09895822515983115, 0
0.5652676969440152, 1.4599914193125052, -0.005757100464543821, 0
0.5655001604260294, 1.3705243842200905, -0.017825104817193183, 0
0.590235289693016, 1.323458406949378, 0.07036084742883678, 1
0.5607172611586789, 1.2535992019643833, 0.059356150750802236, -1
0.595729358341482, 1.3039938653569254, 0.07294513636861279, 0
0.686134072268207, 1.3682533501774046, 0.09439596281773645, 0
0.6037686468617582, 1.3604692965347014, 0.026463628472258596, 0
0.5876627124864716, 1.4176755820227507, -0.06543557727858294, 0
0.5809139880180196, 1.4280022376614372, -0.11742495106421733, 0
0.659182032294601, 1.4004248393515761, -0.08103331961270824, -1
0.5597921250192027, 1.3549081938000977, -0.09064372759171438, 0
0.5394653347960101, 1.4546277062635402, -0.02719141000824199, 0
0.5691456395501828, 1.5040736779817834, -0.035939230854342544, 0
0.4897761973376141, 1.5440241931205572, -0.0831245924372837, 0
0.517182689141652, 1.5862349255300883, -0.17235336276512797, 0
0.43256245254811587, 1.6838850617294656, -0.09736776553303342, 0
0.3788899881298691, 1.7471318936720959, -0.05342317647689418, 1
0.29264835961754787, 1.780656997533971, 0.011575809381511232, 0
0.26596296597305386, 1.7886326611788679, -0.05234991248444007, 0
0.3042676055065022, 1.751833486503297, -0.03468426132527862, 0
0.3731087378419514, 1.7046168512830602, 0.018149938853874545, 0
0.27747206411229597, 1.6678065145387138, -0.004765068127343675, 1
0.1967553963128068, 1.6968599445986934, 0.07670799136497783, 0
0.1701476265760998, 1.7653126258318415, 0.09371168886735559, 0
0.12142431036996193, 1.7301245686640843, 0.057908459372086996, 0
0.061601749467317155, 1.8074899098604111, 0.15621737915013964, 0
0.024106518376168035, 1.8475733688986884, 0.1992263971099246, 0
-0.017910900166752508, 1.8546265419156314, 0.2585721692159905, 0
0.016155398161006918, 1.8937875238596271, 0.27775274430008057, -1
0.11279477408450805, 1.8008909525954748, 0.2721593405845541, 0
0.06392540576450977, 1.8851707585315807, 0.23758655658230393, 0
0.026292598971823906, 1.9567942336117374, 0.2943109416445736, 0
-0.05213296596632875, 2.021647786774147, 0.3073326290258146, 1
-0.050626559742979006, 1.9351580610762862, 0.40337872419194665, 0
0.018010051225413874, 1.857046307608222, 0.32515557832259245, 0
-0.04116322414987813, 1.8532524085171151, 0.3109673061564716, 0
-0.06372060867658189, 1.7761065511892427, 0.39708630318590826, -1
-0.05219943994570524, 1.6925879387581952, 0.4092865969656474, -1
-0.0064986833655706205, 1.717912470038279, 0.3918558832635927, -1
-0.011753624659850484, 1.7185421106175378, 0.41886629017928245, 0
-0.01119822327895384, 1.7215698223792453, 0.39413568283700484, 1
-0.011781201083499032, 1.7993624936253927, 0.3941274899058909, 0
-0.01044456098609925, 1.7460439812718462, 0.3269262279847985, 0
-0.003481534558720953, 1.789296911660506, 0.38472423655842614, 0
-0.03365529782156969, 1.7994213819558367, 0.3135402459172986, 0
0.049971441303458555, 1.7215105138079696, 0.27737912626728756, 0
0.04268229241819814, 1.7327200454614144, 0.3347284627655621, -1
0.0547303669909011, 1.7822703783758813, 0.39232604044581587, -1
-0.0028891672837220647, 1.7162176324502072, 0.3258582938673607, 0
0.06619167026195052, 1.711269753514533, 0.32862989123489905, 0
0.09101395170625032, 1.7634256611177868, 0.4029706813022905, 0
0.09193184020710019, 1.8049559035364433, 0.36683761291336675, 0
0.06768279843160356, 1.7550801109322525, 0.2825204242537886, 0
0.07695910435083382, 1.8135463440172424, 0.3423079901011056, 0
-0.017296067494099204, 1.756867730901086, 0.26412178414961185, 0
-0.00808866031540667, 1.7555910032207382, 0.28090670066371454, 0
0.04549386275553893, 1.663126067524358, 0.34647101135357206, 0
0.09537383617740644, 1.6159611198057442, 0.35510079946417783, 0
0.1527579375333065, 1.5298143041501018, 0.29095524382419974, 0
0.14774087001501238, 1.4843270937249375, 0.19331736403999283, 0
0.12937960795611672, 1.5403893971216824, 0.10276231464849138, 0
0.0854951062509472, 1.6282946711298325, 0.15995650950557577, 0
0.11513961231175726, 1.561214478809372, 0.2506716264380392, 0
0.19923315464466346, 1.6517710747892353, 0.16168520959090815, 0
0.258370331041024, 1.5842570490621832, 0.15296636759783802, 0
0.28812232140594957, 1.6235456952917677, 0.14588539324838862, 0
0.33285041552719186, 1.5672870262805725, 0.22052627400829153, 0
0.285991376732418, 1.4940766661731844, 0.1756731115017601, 0
0.25713799023537237, 1.4376362862178804, 0.21699045562985364, 0
0.28192358780199533, 1.3380275094623884, 0.1193184879252944, 1
0.32667533562694245, 1.4352398160040294, 0.19611018197589866, 0
0.3700408998823439, 1.4987598216959714, 0.22274520742029072, 0
0.44659098436003775, 1.4440658474382428, 0.2890673274590414, 0
0.4444663623030224, 1.34476822740679, 0.20233650647443352, 0
0.4335407295355132, 1.283792291828399, 0.25442569655519337, -1
0.35585575555784266, 1.207017633280216, 0.2923729034054784, 0
0.3727505028587303, 1.2327591300205913, 0.35900168357031137, 0
0.35657341459539027, 1.3238633065322716, 0.2636666827436984, 0
0.3609605396352373, 1.2593794596062111, 0.3034193589221891, 0
0.39740943132663986, 1.300696005472396, 0.2641753889316121, 0
0.33119766423504843, 1.2745011948810867, 0.346620484100963, 0
0.4018404669317722, 1.3562035138970558, 0.35756948121860144, 1
0.44898292992695815, 1.3674458686915636, 0.4531522642885025, 1
0.5407027334785376, 1.4442800811488798, 0.4829885965607756, 0
0.5737983129101785, 1.4806736494368982, 0.4192543493139877, 0
0.5892633849847099, 1.5087322808370176, 0.4071517576637566, 0
0.5681544462390691, 1.4228316656182092, 0.46303566548142383, 0
0.4981563463910248, 1.4347591132408966, 0.5122240257853641, 0
0.4533186376803737, 1.4638025755049138, 0.5994776741546187, 1
0.44429451595408226, 1.5145947971600375, 0.6086621144662285, 0
0.44233161974806734, 1.583867879265481, 0.5298249488594496, 0
0.37275442883327087, 1.5309500018917752, 0.5683927069728529, 0
0.33072291516141766, 1.5287714656908657, 0.594009675210109, 0
0.25307538441847366, 1.4429701204325491, 0.5446165700424291, 0
0.3262002121740044, 1.5178749066601585, 0.6140024368666284, 0
0.3237703291538887, 1.4740291760345583, 0.7039280790012823, 0
0.2611149974385252, 1.4683672698810588, 0.7379816193307553, 1
0.2557991896400847, 1.5340919130304596, 0.8193922656115799, 0
0.17164162449061204, 1.4407186830915648, 0.7834512768502806, 1
0.10737250582110591, 1.450447870230726, 0.7776058511865924, 0
0.10364776534141507, 1.4598132585579162, 0.7277711905676213, 0
0.10835337241807697, 1.533655403309351, 0.7080155848913954, 0
0.13436525636209468, 1.5132434805455997, 0.6427254395219041, 0
0.2012619727923455, 1.5190179901624583, 0.7071780150494696, 0
0.24659569947827573, 1.506596985556038, 0.7883256055250176, 0
0.3206693183148874, 1.5557896968128888, 0.8339231227283204, 0
0.2965413190739725, 1.4884273741357115, 0.8553334446656221, 1
0.37319441178959334, 1.5328412631948198, 0.8764078182634941, 0
0.3882389000152496, 1.604872840164008, 0.8891548196340561, 0
0.3020768674348496, 1.6598965786887225, 0.8290375028878234, 1
0.3859690290893183, 1.7486218675541811, 0.8179892387007791, 0
0.30914562144022484, 1.6893054947386414, 0.8603591413734976, 0
0.3626456304988878, 1.620944011182413, 0.8936062989060677, -1
0.28862129250719093, 1.6497035166354899, 0.9338252943243324, 0
0.3881362378213288, 1.6146749964840972, 0.9473324823058942, -1
0.45337383201613835, 1.5879190854752308, 1.0132291287720423, 0
0.43428273049879784, 1.6006340327872532, 0.9266966827565966, 0
0.38652660524118376, 1.5457299183687678, 0.8493773707174732, 0
0.3050925265001476, 1.6401359027456484, 0.7919256576568267, 1
0.22004780598881563, 1.6873707260675168, 0.7517300669883519, -1
0.255530041137414, 1.7012224157290732, 0.7434629994532578, 0
0.19000013744976818, 1.7518209176055115, 0.7479955324960321, 0
0.1975717457186193, 1.7285801280387683, 0.7981558767751974, 0
0.270608761396649, 1.8053470962710252, 0.7969952055463916, 0
0.2719783399660248, 1.8678536192410549, 0.716097394737644, 0
0.2862041526722855, 1.8618592469249742, 0.6564520801836622, 0
0.2304224560748436, 1.8687174330541312, 0.5856320874399976, 0
0.17037746151758754, 1.8098900903552635, 0.641843169371958, -1
0.11593486662847557, 1.856163022994462, 0.6268548034431113, 0
0.19505219042132368, 1.8193171853240593, 0.6431712782388226, 0
0.11467336693843574, 1.81633050423883, 0.5908739627751758, -1
0.03800342173430214, 1.7767483199094105, 0.6806077589172388, 0
0.0852797645594147, 1.8219936186036956, 0.6501580366517018, 0
0.05785979492587495, 1.742129131587972, 0.6185709407038401, 0
0.047941851668213104, 1.6916019378081542, 0.5400090088154996, 0
0.08145101035806751, 1.696255498676766, 0.52469031614599, 0
0.054184206296601506, 1.604756892434257, 0.6151595608974472, 0
0.029544791450423047, 1.50569546533055, 0.5700675471893047, 0
0.09302853232825498, 1.4701378287728255, 0.5190134153011362, 0
0.056416816584715215, 1.4599156483344917, 0.4780399363813673, 0
-0.01186138502058666, 1.429624609756241, 0.39176802074783523, 1
0.04670038148189455, 1.5188045147819134, 0.3119271992735855, 0
-0.02115216458712066, 1.4257165868603088, 0.3271955384031866, 0
-0.06462866004329226, 1.515753341581311, 0.3369989705893784, 0
-0.15873048957797992, 1.4639513134121078, 0.2792236182383234, 0
-0.07317661944328913, 1.4263654704905018, 0.21569127937347138, 0
-0.10699314601406577, 1.355580986719148, 0.2467885720516097, 0
-0.18169151914767145, 1.3860529164360764, 0.19728528214198296, 1
-0.23008164248852211, 1.353586579039526, 0.28680167599227174, 0
-0.3250876355293888, 1.3586375931597943, 0.3394146503513251, 0
-0.42330585334888376, 1.3301063540405826, 0.25634259137536386, 1
-0.4620153093932743, 1.2705094656369926, 0.21213211569416013, 0
-0.434558931348224, 1.2141942157250754, 0.11710510021082707, 0
-0.5128777036394618, 1.2933367780159888, 0.12903137328317, 1
-0.43470293928405646, 1.3885346377682684, 0.14523890501625142, 0
-0.35237590321134193, 1.3294129902216552, 0.22447694064861323, 0
-0.3500222141490364, 1.2431316694862156, 0.28872203914711064, 0
-0.3271722002775086, 1.16888115333863, 0.2806084157594785, 0
-0.4066526781577141, 1.1071886556133117, 0.2559873228852147, 0
-0.35576434781287475, 1.1242136031300993, 0.32300232056894684, 0
-0.30702205937678395, 1.1298119134263744, 0.2774504040109839, 0
-0.24110707410655732, 1.0747266658765924, 0.313273027461734, 1
-0.29209304277616177, 1.1269800548873825, 0.35210171349746006, 0
-0.30070956367511803, 1.0459977554519464, 0.30542370653162676, 0
-0.38342233644344553, 1.0611168190797502, 0.4040728912741351, 0
-0.38528508411292284, 0.9623937564112648, 0.43898622540702603, 0
-0.4822494038696529, 0.9240132784034106, 0.4267445722824179, 0
-0.48703204790724597, 0.8702060470816424, 0.5218890258022953, 0
-0.4986809576767999, 0.7713824838453165, 0.5453310114332891, 0
-0.4777865590555795, 0.8585281167277568, 0.6399474863665963, 0
-0.5628947146598133, 0.9298659601237498, 0.5647889667695328, 0
-0.6120115055736083, 0.9351969548917143, 0.6282212356062358, 0
-0.6154720274822237, 0.9646174982177118, 0.5670826026474869, 0
-0.6391959593780956, 0.9486686103783778, 0.662247280659032, -1
-0.6780000886652761, 0.8778503426629299, 0.5708194520169059, 1
-0.696896989524267, 0.8551850783459475, 0.5859421524658304, 0
-0.7545384728868906, 0.9083406404013012, 0.5253278855021194, 0
-0.8105103895520883, 0.9608847700176223, 0.5031246047928593, 0
-0.7865105700480441, 0.9625440520506847, 0.6030252713224427, 0
-0.8531920833397257, 0.9291157839517545, 0.5229358337389255, 0
-0.8018441380028708, 0.8420015123447004, 0.4384940759813624, 1
-0.7531063272942253, 0.9285833006310361, 0.38411671466160313, 0
-0.7937334531992084, 0.9464283264119467, 0.35671584877068563, 0
-0.7900031724470489, 0.8853174922568455, 0.33183091867283393, 0
-0.7180760414102306, 0.8217004420878825, 0.3426951002077707, 0
-0.7835050490733697, 0.7787550979194442, 0.2737063073768923, 0
-0.7937222236172546, 0.7488344940452116, 0.20340102640903773, -1
-0.8906015612024554, 0.8290492625152399, 0.28244148560613763, 0
-0.8726733433592673, 0.7640398378610394, 0.24246350077790627, -1
-0.9426871892233617, 0.706107120375028, 0.3403511030822514, 1
-1.03902650092284, 0.6731207954675281, 0.42019123927202406, 0
-1.0877474180611464, 0.6353054666734897, 0.3375501227733849, 1
-1.131318432119529, 0.5857147282934554, 0.38010883635880777, 0
-1.0332959628401241, 0.6000590037127548, 0.4670718613216909, 0
-0.9672713900404681, 0.558073627632174, 0.39411697985000893, 0
-0.9295350737033474, 0.59204928194881, 0.31898892774681165, 0
-0.9398864762995897, 0.5905084747086982, 0.30161019863909855, 0
-0.969219089647816, 0.5889154776942687, 0.36897702866494403, 0
-1.0210409242250633, 0.6652984595491915, 0.40139019675637216, 0
-1.0238183092602016, 0.744711298585397, 0.3072878409622447, 1
-0.9949364140976749, 0.8023137529156107, 0.2755823155222297, 0
-0.9756638553644912, 0.8146862421109281, 0.1921106416389409, 0
-0.9190954550122041, 0.8652056947959527, 0.20324986328374156, 0
-0.946057245674214, 0.8197491503583771, 0.11080826387679064, 0
-0.9186392447766114, 0.8142368192113065, 0.08202096577498115, 0
-0.9975178314127862, 0.764497321417774, 0.12369483106632155, 0
-0.9582610393758484, 0.8529728914577239, 0.17640456466952398, 0
-0.8709064578031929, 0.9196982275444043, 0.2096304227203623, 1
-0.9587796948910619, 0.9478347249274721, 0.2257183230801032, 0
-0.9228178212365562, 1.0344505093690515, 0.13244455136050723, 0
-0.9954695077645606, 0.9697409052794408, 0.08474942227329971, 0
-0.9482061357297182, 0.9802657088483209, 0.06846170685859959, 0
-0.8751108336546071, 1.0782844247515082, 0.09826357827337506, 0
-0.779076455593614, 0.9998577205258005, 0.08939356927913222, -1
-0.6976484587209983, 0.90725512418801, 0.0519797911736013, 0
-0.6547718553448073, 0.9471628418290865, 0.0405424822262912, 0
-0.5659628430190313, 0.9103682570712512, 0.09678256220323209, -1
-0.5892771434052543, 0.9300585008094188, 0.04603451752489142, 0
-0.6253643461935882, 0.9400256862719106, -0.017903439298314797, 0
-0.6372629037095277, 0.889944370676658, -0.05144422086768846, 1
-0.6712838547728706, 0.9738635759207028, 0.00036791163366842183, 0
-0.7253055295383484, 0.9341615080699294, -0.010360919958679549, 0
-0.6828255943755671, 0.961339233643257, 0.07533796145426427, 1
-0.7402878205290071, 0.9721354550272933, 0.06778527594301104, 0
-0.8394162226310817, 0.8935022589101476, -0.017335286395904842, -1
-0.906341922864699, 0.9530993023678185, -0.020303976582003946, 0
-0.8081438604047427, 0.862011216049882, -0.037749998395548184, 0
-0.8071931555895846, 0.8348161915138228, 0.05126221178808593, 0
-0.7603282729087665, 0.7629266939465146, -0.006303202520431185, 0
-0.6961557360658687, 0.848353397035138, -0.07149837396540215, 0
-0.7763039933665062, 0.8517191239929627, -0.03768597290221093, 0
-0.7143669090574356, 0.8506981645355711, 0.008008067014467601, 0
-0.6151861265997098, 0.9419607402118172, -0.08515267627682674, 0
-0.7140719513506808, 0.8575155182049122, -0.10900674359465028, 0
-0.6818123315043167, 0.9402878399135424, -0.20741827109172642, 0
-0.7040702922459633, 0.8987718179619713, -0.18578224112834743, 1
-0.6361446302588794, 0.8547006271584792, -0.16531488355879057, 0
-0.6864640230757781, 0.8277930988013452, -0.2639357997002647, 0
-0.644676768352565, 0.9169376198733278, -0.22237397612017543, 0
-0.6276398781027919, 0.83750149893957, -0.18183471428890127, 0
-0.7166625623878724, 0.8866301485209748, -0.16303502182629492, 0
-0.6783489532928729, 0.9153981477331781, -0.21203619803115437, 0
-0.6189204091628578, 0.9855625884316674, -0.19881391068064352, 0
-0.5570394185932526, 1.0460608942904184, -0.13216795212606877, 0
-0.598857339493667, 1.0803989598660282, -0.14466413054592858, 0
-0.6245112248180883, 1.1405417892954128, -0.13244802275613196, 0
-0.6767738201042567, 1.0520225522763114, -0.09812396197095397, 0
-0.775722685833435, 1.0831897097641954, -0.021556015440572146, 0
-0.7489370476098465, 1.0101706728872508, -0.021372429254991623, 0
-0.7420563223506126, 0.9774905870037471, -0.041671656890512346, 0
-0.6631240581166419, 0.9252786739750869, -0.12110218280253289, 0
-0.7467170084344723, 0.8989230011308408, -0.031003596341110315, 0
-0.7910315413129319, 0.9887568335615236, -0.019924778962563186, 0
-0.7995000040309385, 1.0401978140584982, 0.06970919689349216, 0
-0.7658615733670711, 1.0312318454745342, 0.08326073425915996, -1
-0.7740208757445984, 0.9337776028898398, 0.18167303186256445, -1
-0.8590524279023395, 0.9163152219903298, 0.14253442355576448, 0
-0.8408266247296713, 0.8719659483033588, 0.1380084368086315, 0
-0.8441224696044157, 0.8648155352857427, 0.10082737835415634, 0
-0.8085505417324459, 0.9366810774767935, 0.14447542756923787, 0
-0.7291087645372115, 0.9545090120273745, 0.14844713319068098, 0
-0.823181703078614, 0.9311364143157665, 0.1867420902579913, 0
-0.7423412879933641, 0.8762197175277728, 0.2351807452561512, -1
-0.7677025614280965, 0.8088951070063761, 0.2710284045454244, 0
-0.8345690089426041, 0.728198287038142, 0.3126934371977256, 0
-0.8789318263017262, 0.7377118390332643, 0.34318590934777193, 0
-0.9211437087980666, 0.8154774111483025, 0.38223423335674844, 0
-0.8441686076435421, 0.8014537124296647, 0.28639206539489526, -1
-0.7497772901541075, 0.7897888186140208, 0.328224441216192, 0
-0.8049842047892279, 0.7293523160653456, 0.34550136058471753, 0
-0.7939937761335392, 0.65089936662799, 0.370227009185791, 1
-0.780929781723533, 0.5689159043578249, 0.426218971637669, 0
-0.8238333597309863, 0.6588044437290714, 0.35944653849142555, 0
-0.9181814217238676, 0.6191476535549906, 0.4226683267487762, 0
-0.9879405361297078, 0.545046510685885, 0.407019511837416, 0
-0.8961643158679123, 0.45528801472042363, 0.39338333056432817, -1
-0.9141148059503121, 0.3826305641938686, 0.3001578966309233, 0
-0.9876056540948683, 0.37023651944256475, 0.25631918262338677, 0
-0.9904273779799224, 0.46392640700769094, 0.31700753948313165, 0
-0.9103861498385297, 0.39443964655263036, 0.21957365560303554, 0
-0.9014913239273922, 0.35838580430873196, 0.27765735589714025, 0
-0.8223089121761223, 0.45373229296163453, 0.33062464470777825, 0
-0.7505621127064894, 0.47398994872340877, 0.3925970673592296, 0
-0.728420536202898, 0.5708629626722577, 0.3261975581704169, 0
-0.7433594779273156, 0.6228919374530747, 0.22634190397117995, 0
-0.7022690649313339, 0.5588191410966665, 0.28224140058872826, 0
-0.7732276128800071, 0.4599287980323721, 0.25560518780986236, 0
-0.8669530979993925, 0.4711776398721605, 0.28779569432409313, 0
-0.9470709336821551, 0.520500480051915, 0.3457204590816598, 0
-0.9919402968592458, 0.4691243371339616, 0.2881529787518129, 0
-0.9923772966201211, 0.5520910612241828, 0.33023970297747585, 0
-1.0630597542200717, 0.4989571353738736, 0.24777198381748866, 1
-1.1027693310227067, 0.46265791183392724, 0.24483127462332216, 0
-1.0179560674520995, 0.3907011804154583, 0.29141736295686727, -1
-0.9416231044433923, 0.3494177733607209, 0.23307193883360539, 0
-0.988153857655113, 0.3375185317708411, 0.21273697257259894, 0
-0.93994435768111, 0.35642958776134814, 0.17397897997915865, 0
-0.8996598446088789, 0.4332923505703009, 0.1433998296078994, 0
-0.8331549555322881, 0.3845957098238375, 0.15284213022289567, 0
-0.7602054216765298, 0.41323994848396384, 0.11767522859289335, 1
-0.6908265215024753, 0.45606330067346323, 0.12169337235827567, 0
-0.6619355535932907, 0.36028557639408176, 0.1618335404107778, 0
-0.6659113334089543, 0.364250300852926, 0.077956278181604, 0
-0.7118859326417835, 0.32210805258464414, 0.14265656200577423, 0
-0.667063395064238, 0.28303219740807367, 0.20351937960247118, 1
-0.6039601447057085, 0.3641128672177251, 0.22627920718783656, 0
-0.5874313977911559, 0.4640298935936106, 0.17205555719331386, 0
-0.5443518810232812, 0.46045810913561663, 0.16070905505447391, 0
-0.4548399892276642, 0.5336071469111621, 0.13452772367687077, 0
-0.47709411998944146, 0.5948354878200809, 0.17263243917374288, 0
-0.5046959325331551, 0.5718564279247098, 0.13797110304991334, 0
-0.4393634655171028, 0.5009587371805874, 0.20225747288664944, 0
-0.44340475694672493, 0.5142055250944577, 0.14142074882588435, 0
-0.5106185648148769, 0.45991693767183534, 0.10658514404453133, 0
-0.4653499515305611, 0.48346760278014145, 0.07964011788115988, 0
-0.5542813772360368, 0.4598721740613183, 0.14650741790700153, 0
-0.5694940484545614, 0.40546404181316786, 0.10811522559366867, 0
-0.621506563334108, 0.3978304815875334, 0.04542549239954065, 0
-0.6599130896979843, 0.39226914819857817, 0.0024519870849352005, 0
-0.703161272845013, 0.4734816765533484, 0.014535644543881968, 0
-0.7568431210698925, 0.5198744190558898, 0.06448728875275501, 0
-0.8508293747068562, 0.6130789806972974, 0.11818802492179485, 0
-0.816957570165417, 0.5728718108953367, 0.028935195425785723, 0
-0.8759960593534026, 0.6705219811927081, 0.04106147204853326, 1
-0.8541458345369967, 0.7184061996658582, 0.03478253666010277, 0
-0.9088250092685349, 0.7845613427778584, 0.11894993427627017, 0
-0.8703991453518556, 0.7716124535974828, 0.17731176661235654, 0
-0.8661562566459912, 0.7250816033934496, 0.09679326024048296, 0
-0.8235873876874472, 0.6863002605401068, 0.07004017372889516, 0
-0.7656485127598337, 0.7830135990057423, 0.13448391729242465, 0
-0.8131101066839027, 0.7591558920158882, 0.08462101513564946, 0
-0.7337299320817858, 0.7621735749296709, 0.10282102467806994, 0
-0.7232676306474605, 0.7066225305916568, 0.04450264194796036, 0
-0.7437271617899011, 0.6705490577659831, 0.021685012452135555, 0
-0.7618578646376091, 0.5846654255838803, 0.025805285474189824, 0
-0.6679096791517625, 0.6012411346415362, 0.06640329741679314, 0
-0.6265706424661529, 0.5115542989616342, -0.00659512755552405, 0
-0.5455313048891981, 0.5895971173503113, 0.09305634272192362, 0
-0.5896926752073984, 0.5802244963382924, 0.10508870319501673, -1
-0.6754120511407126, 0.5693055284415167, 0.031193752207166803, 0
-0.717753153629311, 0.4994504228944357, 0.10075572076773595, -1
-0.6455587778411819, 0.531731097606407, 0.19599475416732132, 0
-0.6189207885136637, 0.4899419259072115, 0.2698257694265201, 0
-0.6209659007809555, 0.5784484797454429, 0.26185017454659043, 0
-0.6006298984013577, 0.6430568391200875, 0.17783533764288406, 0
-0.6879029996128099, 0.681398672346514, 0.267518326011401, 0
-0.5927028114998922, 0.6508316920731888, 0.23232607224505786, 0
-0.6567409486087821, 0.6363647174613593, 0.14930052391074483, 0
-0.6280163122872928, 0.5711359712689912, 0.20534685400664035, 0
-0.5872045940693295, 0.5756393180061855, 0.1423121064120511, 1
-0.6329986341967837, 0.5784875826952729, 0.18164552531513903, 1
-0.6119887017872572, 0.6595127555401948, 0.11583838454914969, 0
-0.5217091651204151, 0.5792231790611361, 0.1506054199364141, 0
-0.49218824473554645, 0.5286718005708523, 0.1370433552790754, 0
-0.4352482533052259, 0.4393087216051481, 0.22995672536355816, 0
-0.40920634000226574, 0.4365391795687042, 0.23294076850257278, 0
-0.4156656106003532, 0.5220339735894454, 0.17324846116998993, 0
-0.42381582998747125, 0.6104404083853053, 0.19336124417818795, 0
-0.3707046387413593, 0.5953724276217843, 0.17041923643865117, 0
-0.4166331255813275, 0.6649047978419677, 0.1417896352724821, 1
-0.47015912289293166, 0.6429686578077882, 0.18871029422704907, 0
-0.39717915933874115, 0.7048597514144551, 0.1685514470062961, 0
-0.4559841619406347, 0.6211575512629615, 0.10958356653525442, -1
-0.36836253298208327, 0.5903376868998573, 0.1953753504105604, 0
-0.4564984047652084, 0.6314165320701357, 0.2797873358986032, 0
-0.4420839802774499, 0.5477671875161443, 0.18953388665646165, 1
-0.4850388588693265, 0.6298859557669487, 0.16737976942461322, 0
-0.4631094983088041, 0.6041432670157313, 0.23876093245591812, 0
-0.3708149900625257, 0.5579900629389888, 0.24293505714483699, 0
-0.3740046344432898, 0.4945781258780705, 0.1898821424152064, 0
-0.3139387507554614, 0.5823907698407409, 0.16882793028434295, 0
-0.2543704059746784, 0.6196160304110456, 0.17838126395320697, 0
-0.18639769886940918, 0.5862354337555545, 0.26903155812432, 0
-0.21445066405642083, 0.6836367114232471, 0.32052531743194534, 0
-0.24830052338844216, 0.7773554155375487, 0.2436661775918434, 0
-0.2179770705927464, 0.7358484280513994, 0.3178504535455272, 0
-0.18515767215801918, 0.8115738001453631, 0.2379788157339256, 0
-0.08642406484656093, 0.8753939760813199, 0.16509378213057538, 0
-0.14166402605686873, 0.7937915344195796, 0.14187155776876728, 1
-0.16393906385638413, 0.8922417260190888, 0.19760397410003402, 0
-0.18098874643665624, 0.8008154727166643, 0.1695204653870822, -1
-0.1635291042542041, 0.7084012535697782, 0.19982456596286655, 0
-0.082925149015359, 0.7286152725937678, 0.18295536253135192, 0
-0.08955191538213779, 0.6959911516020248, 0.15206530074140262, 0
-0.11370958867464148, 0.7370951100504631, 0.20930711763379373, 0
-0.11366098650442759, 0.8292777181562166, 0.2142725214427505, 1
-0.1477619799979017, 0.9250161038458913, 0.26813769625963846, 0
-0.12346892649659996, 0.8638059423745706, 0.2817489924885399, 0
-0.20735611985696845, 0.9631091280127638, 0.26564221500004537, -1
-0.16846508969328375, 0.8780451866510782, 0.1689721147815102, 0
-0.20121125738795376, 0.793765343261374, 0.1609464342036997, 0
-0.15806683061052992, 0.8562901773736247, 0.23032398636140494, 0
-0.17977191999338132, 0.891807914733227, 0.28008333914307587, 0
-0.25561034729722143, 0.9548071709180508, 0.2732211255985577, 0
-0.2190841116316085, 0.9553803895937177, 0.28587812410404645, 0
-0.14928650635852087, 0.8902623611947786, 0.3726421621153566, -1
-0.13482259119514373, 0.9445994272906661, 0.3199608436432623, -1
-0.09844952362974249, 0.9254096434351288, 0.40913293013323127, 0
-0.0015650458472060147, 0.908411978522462, 0.4081192576550985, 0
0.03995560278561311, 0.9557198353509652, 0.5074114079673369, 0
0.03347309259091372, 0.8772733929359768, 0.5143940013728445, 0
0.06054197655385038, 0.967176376359653, 0.5375294255900702, 0
0.09299841641065398, 0.9285342343026937, 0.606805995015965, 0
0.0774643716115641, 0.9486584068185023, 0.648260283358053, 0
0.03854291283743227, 0.9332267836389158, 0.5775398314103939, 0
-0.05131560927840113, 0.8603537979303206, 0.647556957497763, 0
-0.06664892956474858, 0.8323574515805957, 0.5642769742796185, 0
-0.1488419070249802, 0.8186795093844216, 0.6417599093498166, 1
-0.21878402506123212, 0.8170425394533578, 0.547059552737629, 0
-0.20025429743887144, 0.7603127892371955, 0.4526974779197827, -1
-0.14950195915731523, 0.846623903143983, 0.45176232445078457, 0
-0.2341728432118148, 0.8689362394964066, 0.5021252922445009, -1
-0.1859842709955731, 0.7792726782493451, 0.5306064767136728, 0
-0.19711282086167334, 0.8151734931377908, 0.5639931690763018, 1
-0.2658453554004798, 0.7417063205787962, 0.48532719343331676, -1
-0.2128911470768104, 0.6962918812142664, 0.4105165040458887, -1
-0.19696182600806023, 0.6195555928539037, 0.31753308561545157, 0
-0.14141094326614595, 0.5432013772918382, 0.27677610557548693, 0
